STATION_ID,PIMS_NUMBER,SAMPLE_NUMBER,SAMPLE_DESCRIPTION,ALUMINUM_UG_G_DRY,ANTIMONY_UG_G_DRY,ARSENIC_UG_G_DRY,BARIUM_UG_G_DRY,BERYLLIUM_UG_G_DRY,CADMIUM_UG_G_DRY,CALCIUM_UG_G_DRY,CHROMIUM_+6_REACTIVE_UG_G_DRY,CHROMIUM_UG_G_DRY,COBALT_UG_G_DRY,COPPER_UG_G_DRY,IRON_UG_G_DRY,LEAD_UG_G_DRY,MAGNESIUM_UG_G_DRY,MANGANESE_UG_G_DRY,MERCURY_UG_G_DRY,MOLYBDENUM_UG_G_DRY,NICKEL_UG_G_DRY,NITRITE_NITRATE_UG_G_DRY,NITROGEN_TOTAL_%,PHOSPHORUS_MG_G_DRY,POTASSIUM_UG_G_DRY,SELENIUM_UG_G_DRY,SILVER_UG_G_DRY,SODIUM_ADSORPTION_RATIO_SAR_MEQ_L,SODIUM_UG_G_DRY,STRONTIUM_UG_G_DRY,SULFUR__%,THALLIUM_UG_G_DRY,TITANIUM_UG_G_DRY,URANIUM_UG_G_DRY,VANADIUM_UG_G_DRY,ZINC_UG_G_DRY,CONDUCTIVITY_MS_CM,PH_IN_DISTILLED_WATER_SOLUTION,SAMPLE_DATE
1008027,8581,5980,SOIL 0-5 CM,21500,0.05,4.8,88.5,0.8,0.380000,9680.00,0.5,31.0,8.8,20.0,22800,30,6010,361,0.06,0.05,18.1,0.4,0.30,0.75,3770,0.50,0.04,0.117,151,22,0.026,0.5,4710,1.2,41,76,0.23,7.10,13/08/1991
2008005,8607,8251,SOIL 0-5 CM,19530,0.20,3.5,73.6,0.6,0.290000,14860.00,0.5,37.0,8.3,14.0,24100,18,8860,612,0.05,0.05,13.3,13.6,0.23,0.71,2760,0.50,0.12,0.220,338,23,0.026,0.5,3390,1.9,43,67,0.33,6.75,26/06/1991
2008012,8612,8272,SOIL 0-5 CM,10010,0.05,2.1,30.0,0.2,0.200000,2180.00,0.5,12.0,4.0,5.0,15600,16,1613,275,0.05,0.05,5.8,5.9,0.13,0.38,788,0.20,0.07,0.150,93,9,0.035,0.5,3300,0.6,23,45,0.87,5.50,19/07/1991
2008019,8619,8293,SOIL 0-5 CM,8640,0.20,2.9,54.2,0.4,0.310000,5150.00,0.5,14.0,4.1,13.0,16110,51,2230,566,0.06,0.05,6.9,25.8,0.29,0.63,674,0.40,0.16,0.117,83,16,0.049,0.5,3810,0.7,28,83,0.22,6.50,29/07/1991
2008026,8392,8315,SOIL 0-5 CM,2960,0.30,6.8,51.8,0.3,1.190000,20300.00,0.5,8.0,1.7,21.0,3670,54,3630,293,0.31,0.80,6.1,52.2,1.61,1.14,576,3.20,0.03,0.380,144,42,0.012,0.5,865,1.8,11,114,0.15,6.60,31/07/1991
3008007,8378,6028,SOIL 0-5 CM,15400,0.20,12.4,66.1,0.5,0.300000,29200.00,0.5,18.0,8.3,64.0,26300,31,11380,1356,0.08,0.60,11.4,16.2,0.30,0.97,2700,0.30,0.13,0.093,134,27,0.030,0.5,3270,0.8,28,66,0.28,7.00,02/08/1991
3008009,8589,6024,SOIL 0-5 CM,10390,0.15,2.8,128.0,0.3,0.420000,50100.00,0.5,14.0,8.2,8.0,24500,15,2540,645,0.07,0.80,5.2,21.2,0.29,0.81,928,0.30,0.02,0.074,239,18,0.037,0.5,6610,0.8,46,83,0.16,5.05,19/06/1991
3008016,8594,6051,SOIL 0-5 CM,15120,0.05,1.8,77.5,0.6,0.150000,7890.00,0.5,24.0,8.2,14.0,19660,12,4140,432,0.09,0.05,12.6,17.0,0.21,0.78,2910,0.30,0.06,0.237,521,22,0.031,0.5,3090,0.8,40,52,0.27,7.35,03/07/1991
3008024,8600,6070,SOIL 0-5 CM,12060,0.20,5.2,35.6,0.4,0.090000,2700.00,0.5,19.0,6.6,13.0,18520,28,2490,284,0.05,0.05,9.3,2.8,0.10,0.65,1694,0.20,0.08,0.309,173,12,0.029,0.5,3890,1.4,36,44,0.06,5.30,02/07/1991
4008004,8537,1082,SOIL 0-5 CM,18970,0.20,4.5,86.6,0.1,0.220000,7090.00,0.5,23.0,4.2,12.0,20900,17,4650,682,0.05,0.30,13.4,15.0,0.50,2.14,4270,0.20,0.17,0.053,122,29,0.047,1.9,3210,1.5,33,62,0.20,6.20,11/06/1991
4008011,8545,1104,SOIL 0-5 CM,25200,0.05,1.8,283.0,0.8,0.360000,9620.00,0.5,35.0,8.1,17.0,24800,38,6780,422,0.15,0.05,15.8,10.0,0.40,1.46,3480,0.40,0.14,0.251,339,28,0.052,0.5,3100,1.6,46,91,0.18,6.00,08/07/1991
4008014,8548,1113,SOIL 0-5 CM,15740,0.05,2.0,216.0,0.5,0.450000,4760.00,0.5,22.0,9.0,10.0,30400,30,3950,1918,0.09,0.05,11.1,5.0,0.42,1.16,1055,0.40,0.20,0.163,287,22,0.038,0.5,3290,1.2,48,102,0.14,5.05,26/06/1991
4008021,8552,1134,SOIL 0-5 CM,19200,0.05,2.4,94.3,0.5,0.210000,12200.00,0.5,27.0,8.8,11.0,21200,18,6470,452,0.07,0.05,10.9,3.9,0.09,0.83,3200,0.17,0.17,0.160,340,28,0.071,0.5,3700,0.8,39,54,0.18,7.15,23/07/1991
5008001,9728,12208,SOIL 0-5 CM,0,0.00,0.0,0.0,0.0,0.000000,0.00,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0.00,0.0,0.0,0.00,0.00,0,0.00,0.00,0.000,0,0,0.000,0.0,0,0.0,0,0,0.00,0.00,24/06/1991
5008012,8516,10071,SOIL 0-5 CM,8390,0.20,1.1,33.6,0.2,0.180000,17340.00,0.5,33.0,5.7,11.0,11120,9,4210,209,0.05,1.20,18.0,36.6,0.64,0.57,811,0.40,0.14,0.642,161,62,0.038,0.5,1780,1.6,24,34,0.41,6.00,12/06/1991
5008018,8521,10133,SOIL 0-5 CM,15790,0.09,8.9,76.4,0.5,0.220000,6530.00,0.5,38.0,11.2,29.0,20400,21,5520,652,0.00,3.90,21.7,1.0,0.29,1.01,1060,0.40,0.12,0.401,661,35,0.038,1.6,3000,7.0,56,55,0.12,5.30,17/06/1991
5008025,8531,10214,SOIL 0-5 CM,10460,0.20,1.1,40.1,0.4,0.150000,4420.00,0.5,18.0,4.1,22.0,9720,15,2470,107,0.05,0.05,9.4,2.3,0.35,1.17,1150,0.30,0.06,0.142,483,29,0.039,0.9,1760,1.6,22,32,0.18,5.05,19/06/1991
6008005,8475,16292,SOIL 0-5 CM,12210,0.50,4.4,89.9,0.4,0.810000,8340.00,0.5,43.0,7.2,24.0,22900,42,3780,489,0.10,0.30,17.2,30.4,0.64,0.79,1072,0.65,0.05,0.230,117,31,0.060,0.5,3100,0.7,50,97,0.10,5.60,16/07/1991
6008012,8760,16178,SOIL 0-5 CM,16550,0.05,1.3,82.9,0.2,0.150000,6020.00,0.5,35.0,13.5,19.0,26500,17,3980,510,0.02,0.05,28.4,21.0,0.22,0.85,949,0.14,0.02,0.040,801,22,0.037,0.5,3860,0.5,103,74,0.12,5.55,07/07/1991
6008019,8765,16200,SOIL 0-5 CM,20600,0.05,2.4,113.0,0.5,0.200000,6910.00,0.5,48.0,15.5,40.0,25000,19,8180,1139,0.06,0.05,24.6,0.9,0.19,0.62,2960,0.30,0.09,0.379,345,37,0.015,1.0,3200,0.6,55,119,0.14,4.75,09/07/1991
6008021,8768,16204,SOIL 0-5 CM,17230,0.05,0.9,43.5,0.4,0.060000,6770.00,0.5,26.0,10.2,19.0,19510,8,4440,194,0.02,0.05,20.3,0.6,0.11,0.66,658,0.20,0.02,0.154,1287,25,0.011,0.5,3910,0.5,74,29,0.06,5.15,07/07/1991
6008021,8768,16205,SOIL 0-5 CM,19310,0.05,1.0,45.3,0.3,0.050000,7860.00,0.5,29.0,11.7,19.0,22300,8,5040,228,0.02,0.05,21.5,0.8,0.11,0.64,718,0.30,0.02,0.134,1548,30,0.016,0.5,2450,0.5,80,31,0.06,5.30,07/07/1991
6008021,8768,16206,SOIL 0-5 CM,21300,0.05,1.0,48.5,0.3,0.040000,9560.00,0.5,33.0,13.3,18.0,23100,9,6520,274,0.02,0.05,23.4,1.0,0.10,0.65,859,0.13,0.02,0.162,1983,36,0.015,0.5,3970,0.6,83,33,0.06,5.25,07/07/1991
6008022,8769,16207,SOIL 0-5 CM,7810,0.05,1.6,51.4,0.2,0.100000,3740.00,0.5,17.0,4.4,6.0,8650,9,2320,383,0.02,0.05,6.8,0.1,0.10,0.26,1066,0.11,0.02,0.174,126,23,0.040,0.5,1470,0.4,16,40,0.12,5.45,09/07/1991
6008022,8769,16208,SOIL 0-5 CM,6370,0.05,1.8,51.2,0.2,0.120000,3480.00,0.5,15.0,4.3,8.0,8210,10,1992,370,0.02,0.05,6.3,0.1,0.12,0.27,948,0.12,0.02,0.350,101,19,0.046,0.5,1480,0.4,17,39,0.11,5.55,09/07/1991
6008022,8769,16209,SOIL 0-5 CM,8420,0.05,1.8,53.1,0.3,0.080000,4440.00,0.5,21.0,6.2,17.0,10370,12,2900,503,0.03,0.14,9.0,0.1,0.13,0.32,1287,0.16,0.15,0.280,126,23,0.047,0.5,1430,0.6,23,54,0.12,5.25,09/07/1991
4008017,8550,1123,SOIL 0-5 CM,15810,0.05,2.7,71.7,0.5,0.230000,3670.00,0.5,23.0,7.0,9.0,21500,16,3170,743,0.05,0.05,8.0,1.8,0.17,0.55,1337,0.30,0.02,0.077,220,18,0.045,0.5,3420,1.0,38,42,0.13,5.85,13/08/1991
4008018,8364,1124,SOIL 0-5 CM,26800,0.05,3.1,156.0,0.8,0.410000,3880.00,0.5,30.0,8.7,20.0,22500,50,4580,856,0.15,0.18,14.4,21.9,0.37,1.11,4020,0.50,0.03,0.650,135,22,0.046,0.5,3660,1.2,48,130,0.17,5.30,13/08/1991
4008018,8364,1125,SOIL 0-5 CM,25000,0.05,3.6,144.0,0.7,0.400000,3730.00,0.5,27.0,8.6,16.0,20800,49,4040,797,0.14,0.11,13.0,18.7,0.36,0.98,3840,0.60,0.05,0.550,117,21,0.051,0.5,3500,1.1,45,102,0.14,5.25,13/08/1991
4008018,8364,1126,SOIL 0-5 CM,29200,0.40,2.8,146.0,0.8,0.370000,3980.00,0.5,31.0,8.9,17.0,21800,53,4690,796,0.15,0.11,14.0,19.2,0.37,1.06,4790,0.50,0.04,0.610,141,22,0.037,0.5,3430,1.3,51,106,0.17,5.25,13/08/1991
4008019,8551,1127,SOIL 0-5 CM,13110,0.18,3.8,90.5,0.4,0.180000,6630.00,0.5,23.0,5.7,13.0,17510,19,4110,347,0.08,0.17,8.9,27.9,0.28,1.05,2060,0.20,0.02,0.062,292,16,0.061,0.5,2560,1.0,32,47,0.27,6.05,13/08/1991
4008019,8551,1128,SOIL 0-5 CM,13000,0.30,3.7,91.2,0.4,0.160000,6430.00,0.5,24.0,5.8,13.0,17600,19,4080,350,0.07,0.08,8.8,24.9,0.27,1.03,2140,0.20,0.04,0.061,301,19,0.068,0.7,2560,1.1,32,47,0.24,6.05,13/08/1991
4008019,8551,1129,SOIL 0-5 CM,11590,0.20,4.1,81.4,0.5,0.180000,5930.00,0.5,23.0,5.2,11.0,15910,19,3520,303,0.08,0.12,7.8,29.1,0.27,1.11,1795,0.30,0.11,0.059,258,17,0.059,0.5,2370,1.2,28,43,0.28,5.90,13/08/1991
4008020,8365,1130,SOIL 0-5 CM,7910,0.40,2.7,29.6,0.2,0.220000,102000.00,0.5,12.0,3.1,8.0,14000,28,3760,194,0.07,0.05,4.4,19.2,0.34,0.97,1660,0.09,0.09,0.170,203,124,0.083,0.5,2420,1.0,17,43,0.27,7.50,23/07/1991
4008020,8365,1131,SOIL 0-5 CM,7060,0.30,3.1,26.5,0.3,0.230000,108000.00,0.5,11.0,2.8,12.0,13200,33,3930,189,0.08,0.05,4.8,19.1,0.33,0.93,1660,0.20,0.20,0.180,216,123,0.086,0.5,2170,1.1,16,45,0.31,7.55,23/07/1991
4008020,8365,1132,SOIL 0-5 CM,7800,0.30,2.7,27.0,0.2,0.260000,121000.00,0.5,10.0,2.7,18.0,13800,35,4020,197,0.18,0.05,5.0,14.5,0.36,0.89,1790,0.19,0.19,0.240,226,128,0.077,0.5,2360,1.2,16,46,0.35,7.60,23/07/1991
4008021,8552,1133,SOIL 0-5 CM,18300,0.30,2.3,105.0,0.5,0.180000,11800.00,0.5,28.0,9.2,15.0,20200,19,6270,497,0.07,0.05,12.2,3.4,0.09,0.98,3300,0.09,0.09,0.170,282,27,0.074,0.5,3240,0.7,36,55,0.19,7.25,23/07/1991
4008021,8552,1135,SOIL 0-5 CM,19500,0.15,2.4,110.0,0.5,0.210000,11400.00,0.5,29.0,9.9,12.0,21200,19,6690,502,0.11,0.05,12.5,4.0,0.08,0.79,3370,0.11,0.11,0.100,282,26,0.078,0.5,3960,0.7,38,60,0.20,7.15,23/07/1991
4008022,8553,1136,SOIL 0-5 CM,12260,0.05,1.8,35.6,0.5,0.160000,4840.00,0.5,17.0,4.6,7.0,12400,17,2600,387,0.06,0.05,6.9,11.6,0.17,0.58,1814,0.30,0.17,0.044,157,17,0.053,0.5,2500,0.5,24,61,0.13,6.05,23/07/1991
4008022,8553,1137,SOIL 0-5 CM,12720,0.05,2.1,35.1,0.5,0.210000,5140.00,0.5,18.0,4.8,6.0,12870,17,2650,388,0.06,0.05,7.1,13.0,0.17,0.66,2080,0.30,0.14,0.049,131,17,0.050,0.5,2120,0.5,25,61,0.15,6.00,23/07/1991
4008022,8553,1138,SOIL 0-5 CM,11980,0.05,1.6,34.9,0.5,0.190000,4700.00,0.5,20.0,4.8,8.0,12870,17,2650,372,0.06,0.05,7.7,13.7,0.16,0.61,1850,0.30,0.14,0.062,201,18,0.041,0.8,2610,0.7,26,57,0.50,5.90,23/07/1991
4008023,8554,1139,SOIL 0-5 CM,9050,0.05,1.0,33.2,0.2,0.120000,3270.00,0.5,15.0,4.0,6.0,13730,14,2020,181,0.02,0.30,6.3,3.0,0.16,0.77,890,0.20,0.12,0.116,181,10,0.055,0.5,3810,0.8,24,35,0.14,5.80,23/07/1991
4008023,8554,1140,SOIL 0-5 CM,10280,0.05,1.3,34.9,0.3,0.090000,3810.00,0.5,16.0,4.9,5.0,15830,13,2270,225,0.02,0.11,6.0,1.5,0.71,0.77,1015,0.20,0.09,0.106,279,13,0.054,0.5,3360,0.9,28,38,0.09,5.75,23/07/1991
4008023,8554,1141,SOIL 0-5 CM,9570,0.12,1.2,35.6,0.3,0.110000,3730.00,0.5,15.0,4.4,5.0,14600,13,2160,183,0.02,0.05,5.9,3.3,0.16,0.73,960,0.20,0.12,0.106,205,12,0.050,0.5,3320,0.7,26,38,0.11,5.90,23/07/1991
4008024,8555,1142,SOIL 0-5 CM,8390,0.30,6.7,215.0,0.2,0.420000,3440.00,0.5,14.0,6.0,7.0,21300,27,1905,1929,0.09,0.16,5.6,0.1,0.29,0.76,870,0.60,0.19,0.075,154,17,0.056,0.5,4100,0.7,35,66,0.14,4.60,24/07/1991
4008024,8555,1143,SOIL 0-5 CM,7780,0.20,3.2,106.0,0.2,0.240000,2950.00,0.5,19.0,6.4,9.0,21600,19,2280,947,0.07,0.20,6.8,0.1,0.23,0.77,1030,0.40,0.15,0.092,166,12,0.056,0.5,4580,0.7,37,47,0.11,4.40,24/07/1991
4008024,8555,1144,SOIL 0-5 CM,8130,0.30,3.1,150.0,0.2,0.390000,3230.00,0.5,14.0,6.2,8.0,21400,28,1945,1585,0.09,0.18,5.6,1.6,0.31,0.71,856,0.60,0.21,0.085,166,14,0.048,0.5,4330,0.8,36,61,0.12,4.45,24/07/1991
4008025,8556,1145,SOIL 0-5 CM,18500,0.05,1.1,175.0,0.9,0.270000,14540.00,0.5,56.0,16.0,30.0,38200,17,14370,938,0.05,0.05,22.0,1.4,0.26,1.08,7720,0.40,0.32,0.158,1115,44,0.075,0.7,3990,1.2,73,113,0.22,6.45,24/06/1991
4008025,8556,1146,SOIL 0-5 CM,18200,0.05,0.7,179.0,0.9,0.270000,14510.00,0.5,57.0,16.2,29.0,38000,18,14680,968,0.05,0.05,22.7,1.0,0.24,1.19,8050,0.40,0.29,0.132,1073,44,0.070,0.5,4280,1.4,74,113,0.22,6.45,24/06/1991
4008025,8556,1147,SOIL 0-5 CM,18000,0.05,1.0,179.0,0.9,0.230000,13580.00,0.5,67.0,16.6,40.0,38400,17,14220,945,0.04,0.05,27.6,1.8,0.25,1.13,7910,0.40,0.28,0.133,1075,44,0.082,0.5,4210,1.3,73,110,0.22,6.60,24/06/1991
4008026,8557,1148,SOIL 0-5 CM,16640,0.05,1.0,91.3,0.6,0.140000,9640.00,0.5,27.0,9.8,16.0,35100,18,5400,1499,0.05,0.05,14.4,20.9,0.24,1.07,1610,0.30,0.21,0.044,391,72,0.055,0.5,4620,1.0,49,68,0.16,6.45,24/07/1991
4008026,8557,1149,SOIL 0-5 CM,16720,0.05,0.8,92.3,0.7,0.120000,9090.00,0.5,24.0,10.8,16.0,34200,20,4760,1476,0.05,0.30,12.6,12.4,0.24,1.90,1663,0.30,0.18,0.044,415,67,0.069,0.5,4680,0.9,49,69,0.15,6.50,24/07/1991
4008026,8557,1150,SOIL 0-5 CM,16490,0.05,1.1,93.5,0.7,0.150000,9220.00,0.5,23.0,9.6,15.0,34800,20,4740,1490,0.05,0.07,12.2,18.1,0.26,1.98,1753,0.30,0.15,0.074,411,72,0.063,0.5,4980,0.8,48,74,0.16,6.50,24/07/1991
4008027,8558,1151,SOIL 0-5 CM,11730,0.05,1.2,91.0,0.3,0.330000,3920.00,0.5,23.0,7.3,13.0,32600,19,2870,801,0.08,0.05,8.7,0.1,0.30,1.17,775,0.40,0.22,0.107,281,18,0.086,0.5,7230,0.4,74,79,0.10,4.70,24/07/1991
4008027,8558,1152,SOIL 0-5 CM,12710,0.05,1.1,102.0,0.4,0.380000,4390.00,0.5,25.0,8.3,12.0,32600,21,3020,905,0.08,0.05,8.6,0.1,0.30,1.19,866,0.40,0.17,0.104,300,18,0.039,0.5,7420,0.4,72,87,0.10,4.70,24/07/1991
4008027,8558,1153,SOIL 0-5 CM,11410,0.05,1.4,103.0,0.4,0.380000,4850.00,0.5,25.0,9.0,11.0,32700,21,2990,1023,0.08,0.05,8.9,0.2,0.30,1.12,916,0.40,0.15,0.093,331,19,0.054,0.5,7350,0.4,78,84,0.10,4.75,24/07/1991
5008001,9728,12207,SOIL 0-5 CM,5430,0.05,0.9,21.2,0.1,0.160000,2550.00,0.5,8.0,0.2,1.0,7490,18,1190,110,0.03,0.50,5.6,0.5,0.16,0.46,428,0.20,0.08,0.201,103,16,0.026,0.5,3440,1.3,9,22,0.06,5.15,24/06/1991
5008001,9728,12209,SOIL 0-5 CM,0,0.00,0.0,0.0,0.0,0.000000,0.00,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0.00,0.0,0.0,0.00,0.00,0,0.00,0.00,0.000,0,0,0.000,0.0,0,0.0,0,0,0.00,0.00,24/06/1991
5008002,8729,12210,SOIL 0-5 CM,16670,0.05,1.0,60.5,0.1,0.130000,2440.00,0.5,27.0,4.0,0.9,17190,7,3860,587,0.03,0.18,14.3,5.0,0.15,0.59,746,0.40,0.15,0.433,126,21,0.022,0.5,2230,1.9,39,52,0.05,5.35,24/06/1991
5008002,8729,12211,SOIL 0-5 CM,24700,0.15,1.8,82.7,0.8,0.230000,3480.00,0.5,49.0,14.5,13.0,22500,14,4630,1466,0.11,0.30,22.8,5.0,0.27,1.03,1636,0.80,0.37,0.776,196,31,0.032,0.5,2390,2.6,48,75,0.06,4.55,24/06/1991
5008002,8729,12212,SOIL 0-5 CM,17870,0.15,1.6,68.4,0.6,0.250000,3220.00,0.5,34.0,7.2,7.0,20500,12,3100,772,0.08,0.05,16.7,5.0,0.22,0.78,1297,0.60,0.25,0.485,149,31,0.025,0.5,2770,1.9,39,65,0.08,4.40,24/06/1991
5008003,8477,12213,SOIL 0-5 CM,9070,0.40,1.3,27.9,0.1,0.150000,2560.00,0.5,22.0,0.5,0.1,11110,7,2770,138,0.04,0.30,13.2,5.0,0.16,0.43,460,0.30,0.13,0.315,112,16,0.033,1.5,2920,1.8,35,19,0.03,5.60,24/06/1991
5008003,8477,12214,SOIL 0-5 CM,10430,0.50,2.0,33.8,0.3,0.150000,3220.00,0.5,30.0,4.7,4.0,12150,9,2560,144,0.06,0.05,15.2,5.0,0.19,0.52,594,0.40,0.06,0.376,164,26,0.032,0.5,2700,1.6,29,24,0.03,4.85,24/06/1991
5008003,8477,12215,SOIL 0-5 CM,11360,0.40,2.0,30.5,0.3,0.140000,3520.00,0.5,34.0,5.5,5.0,14040,9,3140,160,0.08,0.05,17.3,5.0,0.19,0.54,577,0.20,0.06,0.589,173,26,0.034,0.6,2890,1.7,34,25,0.03,4.70,24/06/1991
5008004,8730,12216,SOIL 0-5 CM,24300,0.30,0.5,140.0,0.1,0.100000,16630.00,0.5,70.0,12.1,29.0,32900,13,16200,518,0.01,0.05,56.8,10.0,0.15,0.56,4120,0.11,0.13,0.046,545,35,0.020,0.5,2770,1.5,70,51,0.20,6.80,24/06/1991
5008004,8730,12217,SOIL 0-5 CM,27400,0.20,2.6,132.0,0.8,0.090000,16630.00,0.5,86.0,16.6,44.0,37000,15,14850,512,0.02,0.05,56.6,10.0,0.15,0.62,4340,0.13,0.09,0.161,600,52,0.018,0.5,2760,1.5,58,56,0.24,7.00,24/06/1991
5008004,8730,12218,SOIL 0-5 CM,25900,0.40,2.4,128.0,0.8,0.100000,17780.00,0.5,81.0,16.0,50.0,36000,13,14890,489,0.02,0.05,53.0,5.0,0.14,0.62,4200,0.13,0.08,0.160,623,53,0.018,0.5,2670,1.5,55,54,0.16,6.80,24/06/1991
5008005,8731,12219,SOIL 0-5 CM,14480,0.30,1.8,42.2,0.1,0.190000,4660.00,0.5,33.0,4.9,6.0,18920,16,4470,222,0.03,0.05,24.0,10.0,0.11,0.37,867,0.30,0.05,0.092,194,20,0.022,0.5,2490,1.4,47,70,0.14,6.60,24/06/1991
5008005,8731,12220,SOIL 0-5 CM,14550,0.40,1.8,34.2,0.4,0.100000,4920.00,0.5,38.0,8.7,7.0,18940,10,3900,211,0.03,0.05,23.2,5.0,0.07,0.31,758,0.20,0.08,0.210,218,33,0.009,0.5,2320,1.3,40,37,0.09,6.20,24/06/1991
5008005,8731,12221,SOIL 0-5 CM,13370,0.60,1.6,43.3,0.4,0.250000,4910.00,0.5,37.0,8.5,12.0,17870,19,3990,213,0.04,0.05,30.9,10.0,0.09,0.37,713,0.40,0.09,0.218,204,28,0.013,0.5,2450,1.3,37,118,0.29,6.75,24/06/1991
5008006,8323,10001,SOIL 0-5 CM,8510,0.30,2.2,52.2,0.4,0.160000,1539.00,0.5,18.0,7.7,17.0,29200,25,1414,188,0.00,0.05,5.2,30.0,0.27,0.42,546,0.70,0.11,0.382,135,8,0.026,0.6,4520,0.5,64,32,0.26,3.80,10/06/1991
5008006,8323,10002,SOIL 0-5 CM,7370,0.05,2.2,49.0,0.3,0.170000,1434.00,0.5,17.0,6.3,4.0,25600,21,1207,174,0.07,0.05,5.3,30.0,0.25,0.33,560,0.60,0.15,0.307,135,9,0.033,0.5,5060,1.2,68,26,0.26,3.75,10/06/1991
5008006,8323,10003,SOIL 0-5 CM,11210,0.09,2.4,58.2,0.5,0.230000,2170.00,0.5,23.0,13.9,5.0,30100,23,2130,320,0.06,0.05,8.1,35.0,0.30,0.49,760,0.60,0.18,0.360,229,9,0.040,0.5,4980,1.4,69,35,0.25,3.95,10/06/1991
5008007,8509,10010,SOIL 0-5 CM,10990,0.05,0.4,77.8,0.3,0.070000,2490.00,0.5,19.0,3.2,8.0,8510,11,1527,85,0.00,0.12,8.5,5.0,0.18,0.67,958,0.18,0.10,0.625,109,18,0.031,1.3,2290,0.8,11,24,0.11,4.70,10/06/1991
5008007,8509,10011,SOIL 0-5 CM,14300,0.12,0.8,82.4,0.5,0.120000,2540.00,0.5,26.0,3.7,5.0,10480,12,1697,96,0.07,0.17,10.5,5.0,0.19,1.61,1270,0.15,0.11,0.570,140,22,0.039,0.5,2800,1.7,18,26,0.13,4.65,10/06/1991
5008007,8509,10012,SOIL 0-5 CM,9200,0.05,0.8,59.2,0.3,0.100000,2240.00,0.5,19.0,2.9,2.0,7160,8,1212,89,0.06,0.05,7.7,5.0,0.14,0.45,816,0.05,0.09,0.457,115,19,0.029,1.8,2320,1.5,14,19,0.11,4.70,10/06/1991
5008008,8510,10022,SOIL 0-5 CM,51800,0.17,3.7,85.0,1.8,0.120000,1785.00,0.5,45.0,6.7,21.0,57200,38,2580,147,0.20,2.80,12.3,0.5,0.10,2.20,878,0.90,0.09,0.483,159,14,0.046,0.5,3340,1.6,57,114,0.03,4.45,11/06/1991
5008008,8510,10023,SOIL 0-5 CM,2600,0.30,2.1,33.9,0.1,0.140000,666.00,0.5,3.0,1.1,12.0,6980,26,228,107,0.03,0.60,7.0,0.5,0.13,0.26,280,0.40,0.04,0.479,31,2,0.019,0.5,4730,1.4,5,20,0.16,3.60,11/06/1991
5008008,8510,10024,SOIL 0-5 CM,9620,0.40,3.1,42.1,0.3,0.210000,1003.00,0.5,10.0,1.8,17.0,11080,38,497,109,0.06,1.10,5.6,0.6,0.21,0.70,459,0.80,0.07,0.572,71,7,0.036,0.5,4600,1.9,14,33,0.16,3.95,11/06/1991
5008009,8511,10037,SOIL 0-5 CM,5880,0.17,1.5,41.5,0.2,0.140000,1778.00,0.5,16.0,3.7,11.0,10130,22,863,208,0.07,0.20,5.1,28.0,0.22,0.41,535,0.40,0.13,0.240,66,23,0.028,0.5,3180,0.5,29,24,0.17,3.70,11/06/1991
5008009,8511,10038,SOIL 0-5 CM,7710,0.08,1.9,44.6,0.2,0.130000,2370.00,0.5,17.0,4.3,10.0,11880,20,869,144,0.06,0.09,6.7,25.0,0.21,0.35,644,0.40,0.07,0.358,84,33,0.030,0.5,3360,1.2,31,24,0.17,4.10,11/06/1991
5008009,8511,10039,SOIL 0-5 CM,6530,0.30,2.2,43.0,0.1,0.230000,1903.00,0.5,16.0,3.8,10.0,12210,21,748,158,0.06,0.20,5.2,24.0,0.19,0.32,502,0.50,0.07,0.330,78,24,0.026,0.5,3250,1.2,28,25,0.13,4.10,11/06/1991
5008010,8513,10046,SOIL 0-5 CM,12850,0.20,6.1,51.4,0.3,0.180000,2680.00,0.5,29.0,5.2,27.0,17390,35,1933,185,0.00,0.18,29.3,0.9,0.22,0.38,710,0.50,0.13,0.268,161,26,0.017,1.0,2960,0.5,39,35,0.18,3.80,11/06/1991
5008010,8513,10047,SOIL 0-5 CM,12280,0.30,4.0,32.2,0.2,0.110000,2240.00,0.5,28.0,5.5,26.0,16210,19,1824,143,0.06,0.05,20.3,0.5,0.15,0.31,512,0.60,0.14,0.388,75,23,0.021,0.5,3580,1.2,37,34,0.12,4.05,11/06/1991
5008010,8513,10048,SOIL 0-5 CM,14350,0.20,3.6,40.0,0.2,0.120000,3460.00,0.5,30.0,6.0,19.0,16940,21,1927,173,0.06,0.05,19.3,0.6,0.15,0.29,735,0.60,0.10,0.340,101,37,0.018,0.5,3200,1.3,42,31,0.14,3.95,11/06/1991
5008011,8515,10061,SOIL 0-5 CM,18450,0.06,4.5,122.0,0.5,0.170000,11920.00,0.5,60.0,11.8,30.0,24600,46,7980,442,0.11,0.05,32.9,14.0,0.34,1.00,2880,0.12,0.21,0.135,440,54,0.050,0.6,2390,0.7,49,89,0.26,5.75,11/06/1991
